counter,id,ledger_close_time,base_amount,counter_amount,base_is_seller,price_n,price_d,trade_type
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276246700137181187-2,2026-09-07T16:22:42Z,0.0010985,0.5063642,False,5063642,10985,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276246558402494467-2,2026-09-07T16:19:39Z,0.0011002,0.5072096,False,5072096,11002,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276245622099939329-1,2026-09-07T15:59:19Z,0.0643421,29.7368482,True,297368482,643421,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276244715862163457-2,2026-09-07T15:39:41Z,0.0318560,14.6445656,True,146445656,318560,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276243856868564993-1,2026-09-07T15:21:04Z,0.0265394,12.1611076,True,121611076,265394,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276242843256430593-2,2026-09-07T14:59:01Z,0.0115778,5.2941258,True,52941258,115778,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276242482478632961-2,2026-09-07T14:51:07Z,0.0163547,7.4669202,True,74669202,163547,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276238084432437250-0,2026-09-07T13:15:38Z,0.0010961,0.4999556,True,4999556,10961,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237998532681730-0,2026-09-07T13:13:46Z,0.0010963,0.4999864,True,4999864,10963,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237251209166849-2,2026-09-07T12:57:36Z,0.0656631,29.8735299,False,298735299,656631,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276235795215491073-2,2026-09-07T12:26:04Z,0.0647616,29.6760927,False,296760927,647616,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276224331946811393-2,2026-09-07T08:18:30Z,0.0240728,11.1223414,True,111223414,240728,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276220741354004482-0,2026-09-07T07:00:42Z,0.0010836,0.4999578,True,4999578,10836,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276219388439687171-2,2026-09-07T06:31:31Z,0.0010943,0.5018700,False,5018700,10943,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276219173691170819-2,2026-09-07T06:26:54Z,0.0010926,0.5011509,False,5011509,10926,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276218984712683523-2,2026-09-07T06:22:49Z,0.0010930,0.5013950,False,5013950,10930,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276218950352736259-2,2026-09-07T06:22:04Z,0.0010918,0.5009050,False,5009050,10918,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276218915992977411-2,2026-09-07T06:21:20Z,0.0010933,0.5016538,False,5016538,10933,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276218898813112323-2,2026-09-07T06:20:58Z,0.0010937,0.5018980,False,5018980,10937,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276218078474399747-2,2026-09-07T06:03:18Z,0.0010967,0.5033357,False,5033357,10967,liquidity_pool
DAWG:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276218061295009795-2,2026-09-07T06:02:55Z,0.0010971,0.5035803,False,5035803,10971,liquidity_pool
DZA:GCEI5F2PL4RHI54XH2FX5LKWS37P2Z6EV7NRSNRURP7YSM2IBSUMKIUK,276237311338565633-1,2026-09-07T12:58:54Z,0.0001077,0.0204577,False,204577,1077,liquidity_pool
HANTAVIRUS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237431597645825-1,2026-09-07T13:01:32Z,0.0017016,0.0109129,False,109129,17016,liquidity_pool
HANTAVIRUS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276237255503642625-1,2026-09-07T12:57:42Z,0.0008518,0.0054821,False,54821,8518,liquidity_pool
HANTAVIRUS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276235932653527041-1,2026-09-07T12:29:03Z,0.0010595,0.0068368,False,68368,10595,liquidity_pool
HANTAVIRUS:GBVYKIM4QGW7NK3Q5S76GWMZMLAWYB6FB43JQ4J7ZOXHAA3LEZZGYHSD,276235928359735297-1,2026-09-07T12:28:57Z,0.0008440,0.0054605,False,54605,8440,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276277172929892353-1,2026-09-08T03:23:49Z,0.0210110,0.0618396,True,618396,210110,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276275987519508481-1,2026-09-08T02:58:09Z,0.0640192,0.1880276,True,1880276,640192,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276275751295975425-2,2026-09-08T02:53:05Z,0.0649690,0.1902137,True,1902137,649690,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276263948726075393-1,2026-09-07T22:37:23Z,0.0151951,0.0441671,False,441671,151951,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276263179926515713-1,2026-09-07T22:20:42Z,0.0143027,0.0416032,False,416032,143027,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276263021012979713-1,2026-09-07T22:17:15Z,0.0205350,0.0597824,False,597824,205350,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276262960882720769-1,2026-09-07T22:15:58Z,0.0191078,0.0556815,False,556815,191078,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276257862756786177-1,2026-09-07T20:25:18Z,0.1085256,0.3172439,False,3172439,1085256,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276247640734281729-2,2026-09-07T16:43:08Z,0.0325984,0.0960445,True,960445,325984,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276244857595637761-2,2026-09-07T15:42:43Z,0.0641015,0.1884131,True,1884131,641015,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276244432394850305-2,2026-09-07T15:33:34Z,0.0639725,0.1874431,True,1874431,639725,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276243607760154625-2,2026-09-07T15:15:40Z,0.0651264,0.1902204,True,1902204,651264,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276239557606297601-2,2026-09-07T13:47:31Z,0.0106106,0.0307645,False,307645,106106,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276239025030066177-1,2026-09-07T13:35:57Z,0.0391791,0.1137349,False,1137349,391791,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276237238323482625-2,2026-09-07T12:57:20Z,0.0649576,0.1890497,False,1890497,649576,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276236667093536769-2,2026-09-07T12:44:56Z,0.0658236,0.1921846,False,1921846,658236,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276227020596195329-3,2026-09-07T09:16:26Z,0.0131998,0.0388216,True,388216,131998,liquidity_pool
LGSr:GANE2MZDRECTZL3KXPO2SEQNOMPV3TXD6U6T2KQDOJKAWPWCKTF2LGST,276222373442445313-1,2026-09-07T07:36:06Z,0.0320640,0.0937809,False,937809,320640,liquidity_pool
