day,sample_source,target_ledger,sampled_at_utc,sample_offset_seconds,bids,asks,resting_offers,missing_offer_ids,fold_complete,price_source,p0,best_bid,best_ask,spread_pct,best_bid_amount,best_ask_amount,bid_amount_total,ask_amount_total,depth_buy_0.02,depth_sell_0.02,depth_buy_0.05,depth_sell_0.05,depth_buy_0.1,depth_sell_0.1,mc_cost_0.5,mc_target_0.5,mc_reachable_0.5,mc_cost_1,mc_target_1,mc_reachable_1,mc_cost_10,mc_target_10,mc_reachable_10,mc_cost_100,mc_target_100,mc_reachable_100,max_reachable_price,cost_to_max_reachable_price,band,band_confidence,flags,unevaluated_flags,methodology_version,data_source
2026-02-11,trades-csv,61176868,2026-02-11T00:06:47Z,407,15,5,20,3,false,book,1.0569162946975666,1.0564433864490004,1.0573892029461328,0.0894883068675786221142566,4835.4578965851724962356400436767,0.0000001,208852.1590555293604751664021658302,211381.7713311,224208.09785491337800563764056,219228.42418409999998587130067422076434792968569063,224208.09785491337800563764056,219228.42418409999998587130067422076434792968569063,224208.09785491337800563764056,219228.42418409999998587130067422076434792968569063,224208.09785491337800563764056,1.5853744420463499,true,224208.09785491337800563764056,2.1138325893951332,true,224208.09785491337800563764056,11.6260792416732326,true,224208.09785491337800563764056,106.7485457644542266,true,2147483647,224208.09785491337800563764056,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-12,trades-csv,61191677,2026-02-12T00:06:04Z,364,15,5,20,3,false,book,1.0569552771475666,1.0565213513490004,1.0573892029461328,0.08210863940000321059290713,4996.4521975441234450586148253052,0.0000001,209714.265232633972252609408597442,216225.2187593,229364.47522892144554668078048,220148.67342890000013577115808812196596116448598342,229364.47522892144554668078048,220148.67342890000013577115808812196596116448598342,229364.47522892144554668078048,220148.67342890000013577115808812196596116448598342,229364.47522892144554668078048,1.5854329157213499,true,229364.47522892144554668078048,2.1139105542951332,true,229364.47522892144554668078048,11.6265080486232326,true,229364.47522892144554668078048,106.7524829919042266,true,2147483647,229364.47522892144554668078048,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-13,trades-csv,61206579,2026-02-13T00:19:24Z,1164,15,5,20,3,false,book,1.05701525014756665,1.0566412973490005,1.0573892029461328,0.07075636770878066314657907,5282.7921476329567476006186932884,0.0000001,208611.2806334245484665301891691842,206712.3725961,219294.82149668665179968492434,219015.69785150000001043578669148940298541025070059,219294.82149668665179968492434,219015.69785150000001043578669148940298541025070059,219294.82149668665179968492434,219015.69785150000001043578669148940298541025070059,219294.82149668665179968492434,1.585522875221349975,true,219294.82149668665179968492434,2.1140305002951333,true,219294.82149668665179968492434,11.62716775162323315,true,219294.82149668665179968492434,106.75854026490423165,true,2147483647,219294.82149668665179968492434,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-14,trades-csv,61221451,2026-02-14T00:21:36Z,1296,15,5,20,3,false,book,1.0570612294475666,1.0567332559490004,1.0573892029461328,0.0620538317799439198741803,4847.5580695145866792707477245775,0.0000001,214160.8296969678163523907771708582,215268.6680823,228394.81476890446198253995834,224870.60938930000012845409911084433249847300029976,228394.81476890446198253995834,224870.60938930000012845409911084433249847300029976,228394.81476890446198253995834,224870.60938930000012845409911084433249847300029976,228394.81476890446198253995834,1.5855918441713499,true,228394.81476890446198253995834,2.1141224588951332,true,228394.81476890446198253995834,11.6276735239232326,true,228394.81476890446198253995834,106.7631841742042266,true,2147483647,228394.81476890446198253995834,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-15,trades-csv,61236743,2026-02-15T01:04:33Z,3873,15,5,20,3,false,book,1.0571082082980664,1.05682721365,1.0573892029461328,0.05316289209764032797943037,5071.8658364101826045177862202115,0.0000001,207958.8371614899411661959678586697,200515.398703,212759.77051453480726757312938,218368.66718719999998234799395044762474214662495517,212759.77051453480726757312938,218368.66718719999998234799395044762474214662495517,212759.77051453480726757312938,218368.66718719999998234799395044762474214662495517,212759.77051453480726757312938,1.5856623124470996,true,212759.77051453480726757312938,2.1142164165961328,true,212759.77051453480726757312938,11.6281902912787304,true,212759.77051453480726757312938,106.7679290381047064,true,2147483647,212759.77051453480726757312938,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-16,trades-csv,61250942,2026-02-16T00:08:17Z,497,16,5,21,3,false,book,1.05710825208003665,1.0568273012139405,1.0573892029461328,0.05315460654920295084380226,0.0000000946228394034990393264,0.0000001,211568.5363311100749347729351045828,204574.9206537,217063.83331073604655908415288,222168.40536789999998190686023075877038160268463437,217063.83331073604655908415288,222168.40536789999998190686023075877038160268463437,217063.83331073604655908415288,222168.40536789999998190686023075877038160268463437,217063.83331073604655908415288,1.585662378120054975,true,217063.83331073604655908415288,2.1142165041600733,true,217063.83331073604655908415288,11.62819077288040315,true,217063.83331073604655908415288,106.76793346008370165,true,2147483647,217063.83331073604655908415288,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-17,trades-csv,61265749,2026-02-17T00:15:32Z,932,16,5,21,3,false,book,1.0571976680225666,1.0570061330990004,1.0573892029461328,0.03623445820202311633886259,5215.2218917008790418979401362649,0.0000001,212467.9615702623837655967592013285,212347.2653158,225355.04747783193083276049703,223145.62569110000003279207848873455390587352683355,225355.04747783193083276049703,223145.62569110000003279207848873455390587352683355,225355.04747783193083276049703,223145.62569110000003279207848873455390587352683355,225355.04747783193083276049703,1.5857965020338499,true,225355.04747783193083276049703,2.1143953360451332,true,225355.04747783193083276049703,11.6291743482482326,true,225355.04747783193083276049703,106.7769644702792266,true,2147483647,225355.04747783193083276049703,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-18,trades-csv,61280403,2026-02-18T00:00:35Z,35,16,5,21,3,false,book,1.05721116194781655,1.0570331209495003,1.0573892029461328,0.03368125587857499761440924,5185.7258489461065809093868563793,0.0000001,206667.748034239049860374590372433,202274.1383315,214668.96155781849009620408642,217046.10409669999997685580486990132301182264186314,214668.96155781849009620408642,217046.10409669999997685580486990132301182264186314,214668.96155781849009620408642,217046.10409669999997685580486990132301182264186314,214668.96155781849009620408642,1.585816742921724825,true,214668.96155781849009620408642,2.1144223238956331,true,214668.96155781849009620408642,11.62932278142598205,true,214668.96155781849009620408642,106.77832735672947155,true,2147483647,214668.96155781849009620408642,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-19,trades-csv,61295329,2026-02-19T00:08:18Z,498,16,6,22,3,false,book,1.0572791313478164,1.0571690597495,1.0573892029461328,0.02082167235743715902272613,5005.1462951950080206828325837245,0.0000001,204158.7927824622896626918873656852,209795.5051849,222683.5609001945606079926148,214425.22266099999989875481175302036533336523348541,222683.5609001945606079926148,214425.22266099999989875481175302036533336523348541,222683.5609001945606079926148,214425.22266099999989875481175302036533336523348541,222683.5609001945606079926148,1.5859186970217246,true,222683.5609001945606079926148,2.1145582626956328,true,222683.5609001945606079926148,11.6300704448259804,true,222683.5609001945606079926148,106.7851922661294564,true,2147483647,222683.5609001945606079926148,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-20,trades-csv,61310263,2026-02-20T00:11:28Z,688,16,6,22,3,false,book,1.05732461087281655,1.0572600187995003,1.0573892029461328,0.01221802134406566850141343,5093.6802626046160586150421869147,0.0000001,210603.8343529065031404305655041479,201162.9678907,213534.75565009782761708192052,221242.67221829999995697952409831381100915745808334,213534.75565009782761708192052,221242.67221829999995697952409831381100915745808334,213534.75565009782761708192052,221242.67221829999995697952409831381100915745808334,213534.75565009782761708192052,1.585986916309224825,true,213534.75565009782761708192052,2.1146492217456331,true,213534.75565009782761708192052,11.63057071960098205,true,213534.75565009782761708192052,106.78978569815447155,true,2147483647,213547.28193075565591708192052,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-21,trades-csv,61325141,2026-02-21T00:06:22Z,382,16,5,21,3,false,book,1.0573665919730664,1.057343981,1.0573892029461328,0.00427684650490185987739664,4876.4611515767450138821001147781,0.0000001,203438.7276463492138865477309144491,210732.7672474,223706.66734098634081059461328,213700.84012959999999999999995478606047809821963437,223706.66734098634081059461328,213700.84012959999999999999995478606047809821963437,223706.66734098634081059461328,213700.84012959999999999999995478606047809821963437,223706.66734098634081059461328,1.5860498879595996,true,223706.66734098634081059461328,2.1147331839461328,true,223706.66734098634081059461328,11.6310325117037304,true,223706.66734098634081059461328,106.7940257892797064,true,2147483647,223706.66734098634081059461328,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-22,trades-csv,61340172,2026-02-22T00:01:24Z,84,17,6,23,3,false,book,1.05740807329806645,1.0574269436500001,1.0573892029461328,-0.00356917114786029236842687,5055.0361110991911073893461371637,0.0000001,212492.602004908749877434436725455,214262.0078921,227479.65451895399496596961328,223262.49123559999997773606936820393840791163650622,227479.65451895399496596961328,223262.49123559999997773606936820393840791163650622,227479.65451895399496596961328,223262.49123559999997773606936820393840791163650622,227479.65451895399496596961328,1.586112109947099675,true,227479.65451895399496596961328,2.1148161465961329,true,227479.65451895399496596961328,11.63148880627873095,true,227609.71722824901832596961328,106.79821540310471145,true,2147483647,227609.71722824901832596961328,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
,flag,61340262,,0,14,3,17,3,false,book,1.0571946014730664,1.057,1.0573892029461328,0.03681469292318510975040757,0.0001,0.0000001,694.0470976439180696894086544513,1.2185315,0.00000010573892029461328,0.00010959999999999999995478601797024781963437,0.00000010573892029461328,0.00010959999999999999995478601797024781963437,0.00000010573892029461328,0.00010959999999999999995478601797024781963437,0.00000010573892029461328,1.5857919022095996,true,0.00000010573892029461328,2.1143892029461328,true,0.00000010573892029461328,11.6291406162037304,true,130.06270940076228029461328,106.7766547487797064,true,2147483647,130.06270940076228029461328,CRITICAL,partial,MANIPULATION_CHEAP THIN_DEPTH_5PCT,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
,flag,61340263,,0,14,3,17,3,false,book,1.0571946014730664,1.057,1.0573892029461328,0.03681469292318510975040757,0.0001,0.0000001,694.0470976439180696894086544513,1.1684312,0.00000010573892029461328,0.00010959999999999999995478601797024781963437,0.00000010573892029461328,0.00010959999999999999995478601797024781963437,0.00000010573892029461328,0.00010959999999999999995478601797024781963437,0.00000010573892029461328,1.5857919022095996,true,0.00000010573892029461328,2.1143892029461328,true,0.00000010573892029461328,11.6291406162037304,true,124.71513951129744029461328,106.7766547487797064,true,2147483647,124.71513951129744029461328,CRITICAL,partial,MANIPULATION_CHEAP THIN_DEPTH_5PCT,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-23,trades-csv,61355036,2026-02-23T00:00:33Z,33,19,7,26,3,false,book,1.05745208015698325,1.0575149573678337,1.0573892029461328,-0.01189220996966890663194778,0.0000000945613102711105832421,0.0000001,211174.1732607290492920361619688903,203884.5556413,216472.48005333107091973883566,221886.73947489999998436819280101566778791506808147,216472.48005333107091973883566,221886.73947489999998436819280101566778791506808147,216472.48005333107091973883566,221886.73947489999998436819280101566778791506808147,216472.48005333107091973883566,1.586178120235474875,true,216472.48005333107091973883566,2.1149041603139665,true,216472.48005333107091973883566,11.63197288172681575,true,216597.19519273662943973883566,106.80266009585530825,true,2147483647,216597.19519273662943973883566,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-24,trades-csv,61369919,2026-02-24T00:00:10Z,10,19,10,29,3,false,book,1.05746754652256675,1.0575458900990007,1.0573892029461328,-0.01481720676754180067802069,5153.2223305126053495520520660171,0.0000001,212032.7662961031355261631529216345,208640.3429586,221298.88633559821606169186473,222799.62265730000003216782885795759719843599504715,221298.88633559821606169186473,222799.62265730000003216782885795759719843599504715,221298.88633559821606169186473,222799.62265730000003216782885795759719843599504715,221298.88633559821606169186473,1.586201319783850125,true,221298.88633559821606169186473,2.1149350930451335,true,221298.88633559821606169186473,11.63214301174823425,true,229129.44817500377458169186473,106.80422219877924175,true,2147483647,274542.61341372614148169186473,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-25,trades-csv,61385497,2026-02-25T00:58:31Z,3511,19,11,30,3,false,book,1.05755400759781655,1.0577188122495003,1.0573892029461328,-0.03116713671353690956847278,5240.2778158138205764610914976713,0.0000001,205718.2071761806589597315803989601,212416.8141806,225347.32091875819972799337487,216185.57136210000000312806170470079957573805769853,225347.32091875819972799337487,216185.57136210000000312806170470079957573805769853,225347.32091875819972799337487,216185.57136210000000312806170470079957573805769853,225347.32091875819972799337487,1.586331011396724825,true,225347.32091875819972799337487,2.1151080151956331,true,225347.32091875819972799337487,11.63309408357598205,true,233177.88275816375824799337487,106.81295476737947155,true,2147483647,278591.04799688612514799337487,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-26,trades-csv,61400035,2026-02-26T00:23:34Z,1414,20,10,30,3,false,book,1.0575999868980664,1.05781077085,1.0573892029461328,-0.03986080834812184589581894,4894.6482075802168515954765538168,0.0000001,207653.8731610309856019186018040461,201569.545095,213845.07385893887503547190044,218238.45323310000001603186010621613030478723402275,213845.07385893887503547190044,218238.45323310000001603186010621613030478723402275,213845.07385893887503547190044,218238.45323310000001603186010621613030478723402275,213845.07385893887503547190044,1.5863999803470996,true,213845.07385893887503547190044,2.1151999737961328,true,213845.07385893887503547190044,11.6335998558787304,true,221675.63569834443355547190044,106.8175986767047064,true,2147483647,267088.80093706680045547190044,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
2026-02-27,trades-csv,61415216,2026-02-27T00:45:26Z,2726,21,10,31,3,false,book,1.0576319724980664,1.05787474205,1.0573892029461328,-0.04590813406674765400781363,4901.1569396700296235672631050302,0.0000001,213137.5844320692110367642039328957,202091.7229428,214412.78813114766070811190044,224041.55699949999999045787031308081221079611017595,214412.78813114766070811190044,224041.55699949999999045787031308081221079611017595,214412.78813114766070811190044,224041.55699949999999045787031308081221079611017595,214412.78813114766070811190044,1.5864479587470996,true,214412.78813114766070811190044,2.1152639449961328,true,214412.78813114766070811190044,11.6339516974787304,true,222243.34997055321922811190044,106.8208292223047064,true,2147483647,267656.51520927558612811190044,LOW,partial,,HOLDER_CONCENTRATION_EXTREME HOLDER_CONCENTRATION_HIGH MANIPULATION_RATIO_LOW NO_GENUINE_TRADE_30D NO_GENUINE_TRADE_7D WASH_TRADE_SUSPECTED,1.0.8-draft,offers-implied
